OBJECTID,Join_Count,TARGET_FID,LHD_Determination,Latitude,Longitude,See In Google Earth,Fatality,NumberOfFatalities,Beta_Source_Layer,URL,River/Stream,SARPID,Original Source,SourceID,SourceFile,MERGE_SRC,Date Rechecked,Rechecked by,SiteId,SiteUuid,WaterSourceUuids,PODorPOUSite,SiteNativeId,ID,LHD_Color,Day of Evaluation,Evaluation Comments,Evaluator's Name,Dam_Name,State Name,State Abbreviation,State FIPS Code,County Name,County FIPS Code,FIPS Code,2023 Total County Population,City,Weir_Length,LHD_SiteID,LinkNo,Reach_ID,Qmin,Qmax,LHD_Match_Dist_Meters
3701,1,3701,1,46.401745,-98.038445,"https://earth.google.com/web/@46.401745,-98.038445,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND53908,Bear Creek,ND53908,North Dakota State Dam Safety 2021,13405924DDB,,,,,,,,,,,Green,3/26/25 20:58,LHD observed in imagery.,Brody Bissonette,ND No Name Dam 296,North Dakota,ND,38,LaMoure County,45,38045,4019,,,,,,,,
3702,1,3702,1,48.64407,-102.97085,"https://earth.google.com/web/@48.64407,-102.97085,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND54116,Cedar Creek,ND54116,North Dakota State Dam Safety 2021,13008934DCC,,,,,,,,,,,Green,3/26/25 22:33,LHD observed in imagery. Partially breached.,Brody Bissonette,,North Dakota,ND,38,Divide County,23,38023,2166,,,,,,,,
3703,1,3703,2,46.60701,-96.8528,"https://earth.google.com/web/@46.60701,-96.8528,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND54623,Wild Rice River,ND54623,North Dakota State Dam Safety 2021,13604909DB,,,,,,,,,,,Yellow,3/26/25 20:35,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,136-049-09D,North Dakota,ND,38,Richland County,77,38077,16435,,,,,,,,
3704,1,3704,2,46.556858,-97.138695,"https://earth.google.com/web/@46.556858,-97.138695,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND54625,Sheyenne River,ND54625,North Dakota State Dam Safety 2021,13605131AAA,,,,,,,,,,,Yellow,3/26/25 20:46,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory. Status: Breached ,Brody Bissonette,Barrie Township Dam,North Dakota,ND,38,Richland County,77,38077,16435,,,,,,,,
3705,1,3705,2,46.013012,-101.56231,"https://earth.google.com/web/@46.013012,-101.56231,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND54648,Cedar Creek,ND54648,North Dakota State Dam Safety 2021,12908704CC,,,,,,,,,,,Yellow,3/26/25 21:19,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,McCormick Dam,North Dakota,ND,38,Grant County,37,38037,2295,,,,,,,,
3706,1,3706,1,48.406467,-97.83629,"https://earth.google.com/web/@48.406467,-97.83629,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND55733,South Branch Park River,ND55733,North Dakota State Dam Safety 2021,15705623,,,,,,,,,,,Green,3/25/25 15:26,LHD observed using historical imagery. Dam is included in the ND Department of Water Resources Map Service.,Brody Bissonette,157-056-23 Dam (Park River Bible Camp Dam),North Dakota,ND,38,Walsh County,99,38099,10326,,,,,,,,
3707,1,3707,2,46.090435,-101.338486,"https://earth.google.com/web/@46.090435,-101.338486,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56255,Cedar Creek,ND56255,North Dakota State Dam Safety 2021,13008508,,,,,,,,,,,Yellow,3/26/25 21:22,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,Panko Dam,North Dakota,ND,38,Grant County,37,38037,2295,,,,,,,,
3708,1,3708,2,46.515182,-97.36406,"https://earth.google.com/web/@46.515182,-97.36406,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56548,Sheyenne River,ND56548,North Dakota State Dam Safety 2021,13505308D,,,,,,,,,,,Yellow,3/26/25 20:49,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,135-053-08 Dam,North Dakota,ND,38,Ransom County,73,38073,5633,,,,,,,,
3709,1,3709,1,48.4028,-97.720184,"https://earth.google.com/web/@48.4028,-97.720184,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56587,South Branch Park River,ND56587,North Dakota State Dam Safety 2021,15705522,,,,,,,,,,,Green,3/25/25 15:27,LHD observed using historical imagery. Dam is included in the ND Department of Water Resources Map Service.,Brody Bissonette,157-055-22 Dam,North Dakota,ND,38,Walsh County,99,38099,10326,,,,,,,,
3710,1,3710,2,47.618317,-97.54757,"https://earth.google.com/web/@47.618317,-97.54757,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56596,Goose River,ND56596,North Dakota State Dam Safety 2021,14805421,,,,,,,,,,,Yellow,3/26/25 16:48,Hard to see from historical imagery. Says LHD is located here on the ND Department of Water Resources Map Services.,Brody Bissonette,,North Dakota,ND,38,Steele County,91,38091,1763,,,,,,,,
3711,1,3711,2,47.62089,-97.56992,"https://earth.google.com/web/@47.62089,-97.56992,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56597,Goose River,ND56597,North Dakota State Dam Safety 2021,14805420,,,,,,,,,,,Yellow,3/26/25 16:38,Hard to see from historical imagery. Says LHD is located here on the ND Department of Water Resources Map Services.,Brody Bissonette,Hatton Dam 2,North Dakota,ND,38,Steele County,91,38091,1763,,,,,,,,
3712,1,3712,2,47.779827,-98.37885,"https://earth.google.com/web/@47.779827,-98.37885,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56611,Sheyenne River,ND56611,North Dakota State Dam Safety 2021,15006030DA,,,,,,,,,,,Yellow,3/25/25 15:36,Possibly once a LHD when looking at historical imagery. The previous LHD in the location might not have use anymore. Dam is included in the ND Department of Water Resources Map Service.,Brody Bissonette,Peterson Dam,North Dakota,ND,38,Nelson County,63,38063,3004,,,,,,,,
3713,1,3713,2,48.447914,-99.10241,"https://earth.google.com/web/@48.447914,-99.10241,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56641,Mauvais Coulee,ND56641,North Dakota State Dam Safety 2021,15706601D,,,,,,,,,,,Yellow,3/25/25 17:51,"Possible LHD, hard to tell from imagery.  Image of the LHD from 2021 is included in the ND Department of Water Resources Map Service.",Brody Bissonette,157-066-01 Dam,North Dakota,ND,38,Towner County,95,38095,2082,,,,,,,,
3714,1,3714,1,47.613575,-98.99749,"https://earth.google.com/web/@47.613575,-98.99749,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56804,James River,ND56804,North Dakota State Dam Safety 2021,14806530ABD,,,,,,,,,,,Green,3/25/25 15:55,LHD observed using historical imagery. Dam is included in the ND Department of Water Resources Map Service.,Brody Bissonette,Pleasant Praire Dam,North Dakota,ND,38,Eddy County,27,38027,2287,,,,,,,,
3715,1,3715,2,47.211605,-97.96102,"https://earth.google.com/web/@47.211605,-97.96102,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56814,Sheyenne River,ND56814,North Dakota State Dam Safety 2021,14305812DDD,,,,,,,,,,,Yellow,3/26/25 17:03,Hard to see LHD (could be completely submerged). It is included in the NDDWR Map Resources LHD Inventory.,Brody Bissonette,Sheyenne River Dam (FERA),North Dakota,ND,38,Barnes County,3,38003,10736,,,,,,,,
3716,1,3716,1,48.220158,-97.8006,"https://earth.google.com/web/@48.220158,-97.8006,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56831,North Branch Forest River,ND56831,North Dakota State Dam Safety 2021,15505626AC,,,,,,,,,,,Green,3/25/25 15:31,LHD observed using historical imagery.,Brody Bissonette,,North Dakota,ND,38,Walsh County,99,38099,10326,,,,,,,,
3717,1,3717,2,46.05071,-101.95917,"https://earth.google.com/web/@46.05071,-101.95917,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56867,Cedar Creek,ND56867,North Dakota State Dam Safety 2021,13009029,,,,,,,,,,,Yellow,3/26/25 21:14,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,Johnel Dam,North Dakota,ND,38,Grant County,37,38037,2295,,,,,,,,
3718,1,3718,2,46.01335,-101.671616,"https://earth.google.com/web/@46.01335,-101.671616,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56868,Cedar Creek,ND56868,North Dakota State Dam Safety 2021,12908810,,,,,,,,,,,Yellow,3/26/25 21:16,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,Palmer Dam,North Dakota,ND,38,Grant County,37,38037,2295,,,,,,,,
3719,1,3719,2,46.966625,-100.94965,"https://earth.google.com/web/@46.966625,-100.94965,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56874,Square Butte Creek,ND56874,North Dakota State Dam Safety 2021,14008106,,,,,,,,,,,Yellow,3/26/25 21:35,No LHD observed at this location. Status: Breached on NDDWR LHD inventory,Brody Bissonette,140-081-06 Dam,North Dakota,ND,38,Morton County,59,38059,34667,,,,,,,,
3720,1,3720,1,46.68778,-100.7981,"https://earth.google.com/web/@46.68778,-100.7981,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56878,Little Heart River,ND56878,North Dakota State Dam Safety 2021,13708017AAC,,,,,,,,,,,Green,3/26/25 21:24,LHD observed in historical imagery,Brody Bissonette,C5-7 Ccc Dam,North Dakota,ND,38,Morton County,59,38059,34667,,,,,,,,
3721,1,3721,2,46.29791,-99.86507,"https://earth.google.com/web/@46.29791,-99.86507,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56880,Beaver Creek,ND56880,North Dakota State Dam Safety 2021,13307328DCC,,,,,,,,,,,Yellow,3/26/25 21:10,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,Wald Dam; Stanislaus,North Dakota,ND,38,Logan County,47,38047,1834,,,,,,,,
3722,1,3722,1,46.898518,-98.93904,"https://earth.google.com/web/@46.898518,-98.93904,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56881,Minneapolis Flats Creek,ND56881,North Dakota State Dam Safety 2021,14006531,,,,,,,,,,,Green,3/26/25 19:29,LHD is observed at this location. ,Brody Bissonette,,North Dakota,ND,38,Stutsman County,93,38093,21608,,,,,,,,
3723,1,3723,2,46.313095,-98.338554,"https://earth.google.com/web/@46.313095,-98.338554,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56889,Cottonwood Creek,ND56889,North Dakota State Dam Safety 2021,13306122CD,,,,,,,,,,,Yellow,3/26/25 21:01,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,Cottonwood Creek Dam 2,North Dakota,ND,38,LaMoure County,45,38045,4019,,,,,,,,
3724,1,3724,2,46.207382,-98.15204,"https://earth.google.com/web/@46.207382,-98.15204,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56890,James River,ND56890,North Dakota State Dam Safety 2021,13206036BCB,,,,,,,,,,,Yellow,3/26/25 21:03,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Submerged,Brody Bissonette,James River Overflow Dam,North Dakota,ND,38,Dickey County,21,38021,4863,,,,,,,,
3725,1,3725,2,47.588917,-97.51536,"https://earth.google.com/web/@47.588917,-97.51536,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56892,Goose River,ND56892,North Dakota State Dam Safety 2021,14805435CB,,,,,,,,,,,Yellow,3/26/25 16:53,Hard to see from historical imagery. Says LHD is located here on the ND Department of Water Resources Map Services.,Brody Bissonette,148-054-35 Dam,North Dakota,ND,38,Steele County,91,38091,1763,,,,,,,,
3726,1,3726,2,46.818016,-100.60388,"https://earth.google.com/web/@46.818016,-100.60388,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56895,Apple Creek,ND56895,North Dakota State Dam Safety 2021,13907936BC,,,,,,,,,,,Yellow,3/26/25 21:29,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,Reed Dam,North Dakota,ND,38,Burleigh County,15,38015,101659,,,,,,,,
3727,1,3727,2,46.91246,-100.82047,"https://earth.google.com/web/@46.91246,-100.82047,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56897,Burnt Creek,ND56897,North Dakota State Dam Safety 2021,14008030D,,,,,,,,,,,Yellow,3/26/25 21:52,No LHD observed at this location. Status: Breached on NDDWR LHD inventory,Brody Bissonette,140-080-30D Dam,North Dakota,ND,38,Burleigh County,15,38015,101659,,,,,,,,
3728,1,3728,2,46.947258,-100.77492,"https://earth.google.com/web/@46.947258,-100.77492,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56898,Burnt Creek,ND56898,North Dakota State Dam Safety 2021,14008016D,,,,,,,,,,,Yellow,3/26/25 21:55,No LHD observed at this location. Status: Breached on NDDWR LHD inventory. Looks like a possible LHD just upstream.,Brody Bissonette,140-080-16 Dam,North Dakota,ND,38,Burleigh County,15,38015,101659,,,,,,,,
3729,1,3729,1,47.602108,-97.52847,"https://earth.google.com/web/@47.602108,-97.52847,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56899,Goose River,ND56899,North Dakota State Dam Safety 2021,14805427CC,,,,,,,,,,,Green,3/26/25 16:50,LHD observed in historical imagery. Says LHD is located here on the ND Department of Water Resources Map Services.,Brody Bissonette,148-054-27 Dam,North Dakota,ND,38,Steele County,91,38091,1763,,,,,,,,
3730,1,3730,2,47.608986,-97.54947,"https://earth.google.com/web/@47.608986,-97.54947,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56900,Goose River,ND56900,North Dakota State Dam Safety 2021,14805428BAC,,,,,,,,,,,Yellow,3/26/25 16:49,Hard to see from historical imagery. Says LHD is located here on the ND Department of Water Resources Map Services.,Brody Bissonette,148-054-28 Dam,North Dakota,ND,38,Steele County,91,38091,1763,,,,,,,,
3731,1,3731,2,47.36545,-98.02821,"https://earth.google.com/web/@47.36545,-98.02821,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56902,Sheyenne River,ND56902,North Dakota State Dam Safety 2021,14505823B,,,,,,,,,,,Yellow,3/26/25 17:01,Possible LHD. It is included in the NDDWR Map Resources LHD Inventory.,Brody Bissonette,145-058-23 Dam,North Dakota,ND,38,Griggs County,39,38039,2234,,,,,,,,
3732,1,3732,1,47.75915,-98.32986,"https://earth.google.com/web/@47.75915,-98.32986,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56903,Sheyenne River,ND56903,North Dakota State Dam Safety 2021,14906003BBAB,,,,,,,,,,,Green,3/25/25 15:52,"LHD observed, however, it does not look like it runs across the whole river. Dam is included in the ND Department of Water Resources Map Service.",Brody Bissonette,Quam Dam,North Dakota,ND,38,Nelson County,63,38063,3004,,,,,,,,
3733,1,3733,2,48.419914,-97.59904,"https://earth.google.com/web/@48.419914,-97.59904,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND56908,South Branch Park River,ND56908,North Dakota State Dam Safety 2021,15705415C,,,,,,,,,,,Yellow,3/25/25 15:28,"Possible LHD, hard to tell from imagery. Dam is included in the ND Department of Water Resources Map Service.",Brody Bissonette,Mant Dam,North Dakota,ND,38,Walsh County,99,38099,10326,,,,,,,,
3734,1,3734,2,46.029842,-101.49162,"https://earth.google.com/web/@46.029842,-101.49162,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND57234,Cedar Creek,ND57234,North Dakota State Dam Safety 2021,12908606BA,,,,,,,,,,,Yellow,3/26/25 21:21,No LHD observed in imagery. This location is included in the NDDWR Map Services LHD inventory.  Status: Breached,Brody Bissonette,Perkins Dam,North Dakota,ND,38,Sioux County,85,38085,3832,,,,,,,,
3735,1,3735,1,47.83862,-103.22571,"https://earth.google.com/web/@47.83862,-103.22571,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND57403,Cherry Creek,ND57403,2019 USFWS Little Missouri River FPS,1,,,,,,,,,,,Green,3/26/25 22:29,LHD observed in imagery.,Brody Bissonette,,North Dakota,ND,38,McKenzie County,53,38053,14981,,,,,,,,
3736,1,3736,2,47.521294,-98.52258,"https://earth.google.com/web/@47.521294,-98.52258,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND57420,Baldhill Creek,ND57420,2018 USFWS Sheyenne River Watershed FPS,{9723DA26-E57D-424B-BE83-932FCE74A005},,,,,,,,,,,Yellow,3/25/25 16:47,Possible LHD before a water storage area. ,Brody Bissonette,,North Dakota,ND,38,Foster County,31,38031,3328,,,,,,,,
3737,1,3737,1,46.984768,-98.087944,"https://earth.google.com/web/@46.984768,-98.087944,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND57424,Sheyenne River,ND57424,2018 USFWS Sheyenne River Watershed FPS,{638E7A51-5D6D-44C7-B187-0001EEA4A53D},,,,,,,,,,,Green,3/26/25 17:09,LHD observed in historical imagery. ,Brody Bissonette,,North Dakota,ND,38,Barnes County,3,38003,10736,,,,,,,,
3738,1,3738,1,46.403866,-97.6731,"https://earth.google.com/web/@46.403866,-97.6731,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND57433,Sheyenne River,ND57433,2018 USFWS Sheyenne River Watershed FPS,{38CADFE4-478B-4647-9623-0C10E98525ED},,,,,,,,,,,Green,3/26/25 20:52,LHD observed in historical imagery.,Brody Bissonette,,North Dakota,ND,38,Ransom County,73,38073,5633,,,,,,,,
3739,1,3739,1,46.89526,-96.91212,"https://earth.google.com/web/@46.89526,-96.91212,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/ND57437,Sheyenne River,ND57437,2018 USFWS Sheyenne River Watershed FPS,{6F86F903-3254-4596-80FA-8AD6A7515503},,,,,,,,,,,Green,3/26/25 19:25,LHD is observed at this location.,Brody Bissonette,Fargo Diversion Dam,North Dakota,ND,38,Cass County,17,38017,193405,,,,,,,,
3740,1,3740,2,41.04645,-96.57318,"https://earth.google.com/web/@41.04645,-96.57318,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/NE56833,North Fork Rock Creek,NE56833,NE Non-Jurisdictional Database 2021,2907,,,,,,,,,,,Yellow,4/22/25 18:46,unable to determine,Alexa Franks,Jack Sinn Wetland Site 5,Nebraska,NE,31,Saunders County,155,31155,22926,,,,,,,,
3741,1,3741,2,41.627224,-99.37172,"https://earth.google.com/web/@41.627224,-99.37172,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/NE73733,Middle Loup River,NE73733,"Bill NFPP Program Fish Passage Projects, 2020",NE 1,,,,,,,,,,,Yellow,3/12/25 19:56,Irrigation dams for canals.,Joey Michelotti,Turtle River Habitat Enhancement Using Lunkers,Nebraska,NE,31,Custer County,41,31041,10394,,,,,,,,
3742,1,3742,2,43.364662,-72.16544,"https://earth.google.com/web/@43.364662,-72.16544,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/NH16953,Sugar River,NH16953,NID March19 2023,NH00602,,,,,,,,,,,Yellow,5/9/25 22:47,unsure how to classify,Alexa Franks,Sugar River I,New Hampshire,NH,33,Sullivan County,19,33019,43265,,,,,,,,
3743,1,3743,2,43.02689,-71.93838,"https://earth.google.com/web/@43.02689,-71.93838,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/NH95164,Great Brook,NH95164,NE Aquatic Connectivity Assesment Project TNC,NH_009.13,,,,,,,,,,,Yellow,5/9/25 22:56,unable to determine aerial imagery,Alexa Franks,Poore Dam,New Hampshire,NH,33,Hillsborough County,11,33011,429045,,,,,,,,
3744,1,3744,2,43.025272,-71.93656,"https://earth.google.com/web/@43.025272,-71.93656,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/NH95166,Great Brook,NH95166,NE Aquatic Connectivity Assesment Project TNC,NH_009.15,,,,,,,,,,,Yellow,5/9/25 22:53,unable to determine from aerial imagery,Alexa Franks,Saw Mill Dam,New Hampshire,NH,33,Hillsborough County,11,33011,429045,,,,,,,,
3745,1,3745,1,43.38751,-72.363106,"https://earth.google.com/web/@43.38751,-72.363106,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/NH95793,Sugar River,NH95793,NE Aquatic Connectivity Assesment Project TNC,NH_047.55,,,,,,,,,,,Green,5/9/25 22:38,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Sugar River,New Hampshire,NH,33,Sullivan County,19,33019,43265,,,,,,,,
3746,1,3746,2,42.760853,-71.4301,"https://earth.google.com/web/@42.760853,-71.4301,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/NH96962,Hadley Brook,NH96962,NE Aquatic Connectivity Assesment Project TNC,NH_122.05,,,,,,,,,,,Yellow,7/18/25 3:34,Looks more like rocks,Steve Plettenberg,Hadley Brook V Dam,New Hampshire,NH,33,Hillsborough County,11,33011,429045,,,,,,,,
